Transaction_ID,Customer_ID,Gender,Age,Category,Quantity,Unit_Price,Discount,Date,Store_Region,Online_Or_Offline,Payment_Method,Total_Amount
TXN-03296,CUST-3722,Male,48,Clothing,1,424.36,0.27,2021-05-10,West,Offline,Debit Card,309.78
TXN-03297,CUST-2891,Female,36,Electronics,1,446.15,0.2,2021-05-10,East,Online,Digital Wallet,356.92
TXN-03298,CUST-1123,Male,39,Clothing,3,277.08,0.1,2021-05-10,North,Offline,Debit Card,748.12
TXN-03299,CUST-1051,Male,55,Furniture,2,877.53,0.13,2021-05-11,North,Offline,Cash,1526.9
TXN-03300,CUST-8140,Male,30,Clothing,3,205.19,0.1,2021-05-11,West,Online,Credit Card,554.01
TXN-03301,CUST-9464,Female,43,Beauty,1,34.98,0.18,2021-05-11,West,Offline,Credit Card,28.68
TXN-03302,CUST-7338,Male,26,Electronics,1,664.47,0.09,2021-05-12,North,Online,Digital Wallet,604.67
TXN-03303,CUST-2324,Female,59,Clothing,2,200.96,0.24,2021-05-12,South,Offline,Credit Card,305.46
TXN-03304,CUST-2979,Male,43,Electronics,2,911.34,0.09,2021-05-12,West,Offline,Debit Card,1658.64
TXN-03305,CUST-9026,Male,48,Grocery,10,56.76,0.05,2021-05-12,North,Online,Digital Wallet,539.22
TXN-03306,CUST-8462,Male,65,Beauty,2,41.75,0.1,2021-05-12,South,Online,Digital Wallet,75.15
TXN-03307,CUST-7733,Female,53,Beauty,2,86.78,0.06,2021-05-12,North,Offline,Cash,163.15
TXN-03308,CUST-9799,Female,58,Beauty,3,82.69,0.18,2021-05-12,East,Offline,Credit Card,203.42
TXN-03309,CUST-8645,Male,18,Electronics,2,339.75,0.04,2021-05-12,North,Online,Digital Wallet,652.32
TXN-03310,CUST-1417,Male,51,Furniture,1,711.83,0.12,2021-05-12,West,Online,Debit Card,626.41
TXN-03311,CUST-1066,Female,38,Furniture,2,692.01,0.21,2021-05-12,East,Online,Debit Card,1093.38
TXN-03312,CUST-8026,Female,30,Electronics,1,880.0,0.1,2021-05-13,West,Offline,Cash,792.0
TXN-03313,CUST-8882,Male,48,Furniture,3,930.41,0.1,2021-05-13,North,Online,Credit Card,2512.11
TXN-03314,CUST-8193,Male,33,Clothing,4,288.74,0.21,2021-05-13,North,Offline,Credit Card,912.42
TXN-03315,CUST-2489,Female,32,Beauty,3,113.99,0.09,2021-05-14,South,Online,Digital Wallet,311.19
TXN-03316,CUST-6582,Female,21,Grocery,11,65.61,0.02,2021-05-14,East,Online,Digital Wallet,707.28
TXN-03317,CUST-9846,Female,48,Beauty,3,122.22,0.13,2021-05-14,South,Offline,Cash,318.99
TXN-03318,CUST-9814,Male,53,Electronics,2,272.25,0.12,2021-05-14,North,Online,Debit Card,479.16
TXN-03319,CUST-3023,Female,48,Beauty,3,96.84,0.08,2021-05-14,South,Online,Debit Card,267.28
TXN-03320,CUST-3524,Female,41,Beauty,2,104.94,0.17,2021-05-14,East,Offline,Cash,174.2
TXN-03321,CUST-9730,Male,59,Furniture,4,446.08,0.14,2021-05-14,East,Offline,Credit Card,1534.52
TXN-03322,CUST-3845,Female,24,Clothing,3,92.26,0.1,2021-05-15,North,Online,Digital Wallet,249.1
TXN-03323,CUST-5860,Male,56,Furniture,2,623.67,0.07,2021-05-15,East,Online,Digital Wallet,1160.03
TXN-03324,CUST-4926,Female,69,Furniture,2,963.18,0.13,2021-05-15,South,Offline,Digital Wallet,1675.93
TXN-03325,CUST-6034,Male,45,Electronics,3,497.86,0.09,2021-05-15,West,Online,Debit Card,1359.16
TXN-03326,CUST-1099,Male,50,Beauty,1,170.74,0.11,2021-05-15,West,Online,Debit Card,151.96
TXN-03327,CUST-5490,Male,65,Grocery,10,69.45,0.01,2021-05-15,West,Offline,Credit Card,687.56
TXN-03328,CUST-2469,Male,53,Clothing,4,338.07,0.18,2021-05-16,West,Online,Digital Wallet,1108.87
TXN-03329,CUST-5060,Female,47,Electronics,1,203.86,0.15,2021-05-16,East,Offline,Digital Wallet,173.28
TXN-03330,CUST-1525,Male,38,Furniture,2,1104.89,0.11,2021-05-16,North,Offline,Debit Card,1966.7
TXN-03331,CUST-6873,Female,53,Clothing,5,270.24,0.13,2021-05-16,East,Offline,Credit Card,1175.54
TXN-03332,CUST-8259,Female,41,Grocery,7,121.88,0.02,2021-05-16,North,Offline,Digital Wallet,836.1
TXN-03333,CUST-6381,Female,38,Beauty,1,102.8,0.08,2021-05-16,West,Online,Credit Card,94.58
TXN-03334,CUST-3694,Female,41,Beauty,2,148.14,0.14,2021-05-16,East,Offline,Debit Card,254.8
TXN-03335,CUST-0249,Female,60,Beauty,3,187.5,0.17,2021-05-16,East,Online,Debit Card,466.88
TXN-03336,CUST-4845,Female,33,Grocery,7,64.81,0.04,2021-05-16,East,Offline,Credit Card,435.52
TXN-03337,CUST-9587,Male,51,Electronics,1,322.31,0.09,2021-05-17,North,Offline,Debit Card,293.3
TXN-03338,CUST-2774,Female,28,Grocery,9,91.56,0.05,2021-05-17,South,Online,Digital Wallet,782.84
TXN-03339,CUST-6571,Female,27,Grocery,6,36.51,0.06,2021-05-17,South,Offline,Credit Card,205.92
TXN-03340,CUST-1472,Female,36,Clothing,2,273.14,0.15,2021-05-18,East,Offline,Credit Card,464.34
TXN-03341,CUST-3554,Male,66,Furniture,2,545.56,0.13,2021-05-18,North,Offline,Digital Wallet,949.27
TXN-03342,CUST-9078,Male,44,Clothing,3,290.29,0.19,2021-05-18,West,Offline,Debit Card,705.4
TXN-03343,CUST-2930,Male,38,Electronics,5,937.5,0.04,2021-05-18,East,Offline,Cash,4500.0
TXN-03344,CUST-0897,Male,30,Grocery,4,65.15,0.06,2021-05-18,North,Online,Credit Card,244.96
TXN-03345,CUST-0430,Male,26,Furniture,1,286.7,0.17,2021-05-19,South,Online,Digital Wallet,237.96
TXN-03346,CUST-5374,Female,47,Beauty,3,131.8,0.18,2021-05-19,East,Offline,Digital Wallet,324.23
TXN-03347,CUST-7916,Female,59,Furniture,5,707.28,0.2,2021-05-19,South,Online,Credit Card,2829.12
TXN-03348,CUST-7668,Female,46,Grocery,4,23.01,0.11,2021-05-19,North,Offline,Credit Card,81.92
TXN-03349,CUST-4572,Male,39,Clothing,1,420.76,0.07,2021-05-19,East,Online,Credit Card,391.31
TXN-03350,CUST-6770,Female,49,Furniture,2,1246.5,0.11,2021-05-20,East,Online,Credit Card,2218.77
TXN-03351,CUST-5748,Female,35,Electronics,5,729.77,0.07,2021-05-20,West,Offline,Digital Wallet,3393.43
TXN-03352,CUST-1780,Female,53,Electronics,3,198.2,0.06,2021-05-21,South,Offline,Debit Card,558.92
TXN-03353,CUST-6227,Male,49,Grocery,7,43.82,0.05,2021-05-21,South,Online,Credit Card,291.4
TXN-03354,CUST-7549,Female,29,Grocery,13,72.58,0.03,2021-05-21,East,Offline,Digital Wallet,915.23
TXN-03355,CUST-0328,Female,20,Electronics,1,232.94,0.03,2021-05-21,East,Offline,Credit Card,225.95
TXN-03356,CUST-1012,Female,26,Beauty,1,214.5,0.11,2021-05-21,North,Online,Debit Card,190.9
TXN-03357,CUST-0649,Female,54,Clothing,2,289.01,0.19,2021-05-21,North,Online,Digital Wallet,468.2
TXN-03358,CUST-7185,Female,70,Furniture,1,652.19,0.2,2021-05-21,East,Online,Digital Wallet,521.75
TXN-03359,CUST-6676,Female,39,Grocery,4,59.82,0.06,2021-05-21,East,Online,Digital Wallet,224.92
TXN-03360,CUST-5781,Male,68,Furniture,2,773.62,0.13,2021-05-21,North,Offline,Credit Card,1346.1
TXN-03361,CUST-2487,Male,63,Clothing,3,114.29,0.09,2021-05-21,South,Offline,Debit Card,312.01
TXN-03362,CUST-1167,Female,40,Furniture,3,893.95,0.18,2021-05-21,South,Online,Digital Wallet,2199.12
TXN-03363,CUST-2201,Female,31,Electronics,5,289.49,0.08,2021-05-22,South,Offline,Credit Card,1331.65
TXN-03364,CUST-3780,Female,34,Beauty,3,94.94,0.12,2021-05-22,East,Offline,Credit Card,250.64
TXN-03365,CUST-5730,Female,52,Furniture,1,644.49,0.18,2021-05-22,North,Offline,Cash,528.48
TXN-03366,CUST-1472,Female,58,Beauty,4,55.55,0.14,2021-05-22,East,Offline,Debit Card,191.09
TXN-03367,CUST-4924,Female,33,Electronics,2,211.33,0.04,2021-05-22,East,Offline,Credit Card,405.75
TXN-03368,CUST-7527,Female,27,Electronics,4,759.29,0.09,2021-05-22,East,Offline,Credit Card,2763.82
TXN-03369,CUST-4005,Male,44,Furniture,2,918.75,0.09,2021-05-23,North,Offline,Credit Card,1672.12
TXN-03370,CUST-2204,Male,23,Beauty,1,70.07,0.15,2021-05-23,East,Offline,Debit Card,59.56
TXN-03371,CUST-9181,Female,37,Grocery,13,21.44,0.07,2021-05-23,East,Offline,Cash,259.21
TXN-03372,CUST-0430,Female,18,Beauty,2,32.4,0.09,2021-05-23,South,Online,Debit Card,58.97
TXN-03373,CUST-7498,Female,42,Beauty,1,62.04,0.13,2021-05-23,West,Online,Debit Card,53.97
TXN-03374,CUST-9009,Female,31,Grocery,8,95.92,0.04,2021-05-23,North,Online,Digital Wallet,736.67
TXN-03375,CUST-7700,Male,46,Grocery,11,82.28,0.02,2021-05-23,West,Online,Digital Wallet,886.98
TXN-03376,CUST-6010,Female,23,Beauty,2,145.33,0.07,2021-05-23,West,Offline,Cash,270.31
TXN-03377,CUST-9900,Female,21,Clothing,2,312.0,0.14,2021-05-23,North,Offline,Credit Card,536.64
TXN-03378,CUST-1025,Female,27,Beauty,5,170.09,0.13,2021-05-24,South,Offline,Digital Wallet,739.89
TXN-03379,CUST-2280,Female,67,Grocery,3,54.02,0.02,2021-05-24,South,Offline,Credit Card,158.82
TXN-03380,CUST-5842,Male,50,Furniture,3,665.64,0.19,2021-05-24,East,Offline,Credit Card,1617.51
TXN-03381,CUST-4804,Male,46,Grocery,8,49.45,0.05,2021-05-24,West,Online,Credit Card,375.82
TXN-03382,CUST-4639,Female,65,Grocery,15,47.95,0.11,2021-05-25,South,Offline,Cash,640.13
TXN-03383,CUST-4878,Female,43,Furniture,3,1757.81,0.15,2021-05-25,East,Offline,Digital Wallet,4482.42
TXN-03384,CUST-4502,Male,18,Clothing,1,98.81,0.14,2021-05-25,North,Online,Credit Card,84.98
TXN-03385,CUST-6388,Female,25,Beauty,1,49.38,0.09,2021-05-25,South,Online,Credit Card,44.94
TXN-03386,CUST-9464,Male,38,Electronics,4,925.97,0.16,2021-05-25,West,Offline,Credit Card,3111.26
TXN-03387,CUST-8900,Male,46,Grocery,10,66.88,0.02,2021-05-25,East,Online,Credit Card,655.42
TXN-03388,CUST-8417,Female,54,Furniture,2,1552.5,0.09,2021-05-25,South,Offline,Digital Wallet,2825.55
TXN-03389,CUST-3523,Female,19,Beauty,2,75.26,0.11,2021-05-25,South,Offline,Credit Card,133.96
TXN-03390,CUST-2847,Female,18,Furniture,3,642.69,0.09,2021-05-25,West,Online,Credit Card,1754.54
TXN-03391,CUST-8876,Female,58,Furniture,2,409.11,0.15,2021-05-25,South,Offline,Credit Card,695.49
TXN-03392,CUST-3967,Female,61,Clothing,2,220.77,0.2,2021-05-25,North,Offline,Cash,353.23
TXN-03393,CUST-0501,Male,54,Furniture,2,1507.97,0.19,2021-05-25,North,Offline,Credit Card,2442.91
TXN-03394,CUST-5434,Male,18,Electronics,2,402.66,0.12,2021-05-25,East,Online,Digital Wallet,708.68
TXN-03395,CUST-8495,Male,42,Furniture,3,885.38,0.19,2021-05-26,North,Online,Digital Wallet,2151.47
TXN-03396,CUST-7553,Female,43,Clothing,1,260.06,0.27,2021-05-26,East,Offline,Credit Card,189.84
TXN-03397,CUST-5127,Male,18,Clothing,1,280.26,0.09,2021-05-26,South,Online,Credit Card,255.04
TXN-03398,CUST-8720,Male,38,Furniture,5,377.24,0.13,2021-05-26,North,Online,Digital Wallet,1640.99
TXN-03399,CUST-6804,Male,45,Grocery,5,61.48,0.06,2021-05-26,North,Offline,Cash,288.96
TXN-03400,CUST-2143,Male,63,Furniture,1,1500.0,0.15,2021-05-27,West,Online,Credit Card,1275.0
TXN-03401,CUST-2202,Male,27,Electronics,2,795.21,0.04,2021-05-27,North,Offline,Debit Card,1526.8
TXN-03402,CUST-5919,Female,68,Beauty,2,132.16,0.15,2021-05-27,East,Offline,Credit Card,224.67
TXN-03403,CUST-9090,Female,24,Clothing,1,218.49,0.24,2021-05-27,West,Offline,Debit Card,166.05
TXN-03404,CUST-5770,Female,27,Grocery,9,110.0,0.05,2021-05-27,West,Offline,Cash,940.5
TXN-03405,CUST-3205,Female,68,Beauty,1,75.6,0.07,2021-05-27,East,Online,Credit Card,70.31
TXN-03406,CUST-2127,Female,41,Grocery,4,112.07,0.04,2021-05-27,East,Offline,Credit Card,430.35
TXN-03407,CUST-6535,Male,40,Clothing,1,193.19,0.16,2021-05-29,North,Online,Credit Card,162.28
TXN-03408,CUST-3139,Female,54,Grocery,8,91.91,0.01,2021-05-29,South,Online,Debit Card,727.93
TXN-03409,CUST-7302,Male,45,Clothing,1,240.74,0.13,2021-05-29,North,Online,Credit Card,209.44
TXN-03410,CUST-6960,Female,52,Grocery,10,39.02,0.04,2021-05-29,East,Online,Digital Wallet,374.59
TXN-03411,CUST-3710,Female,59,Beauty,1,71.69,0.11,2021-05-29,East,Offline,Credit Card,63.8
TXN-03412,CUST-6608,Female,45,Grocery,5,69.9,0.02,2021-05-29,South,Offline,Credit Card,342.51
TXN-03413,CUST-5548,Male,18,Grocery,13,29.24,0.05,2021-05-29,North,Offline,Debit Card,361.11
TXN-03414,CUST-2292,Female,59,Furniture,2,994.24,0.07,2021-05-29,North,Offline,Credit Card,1849.29
TXN-03415,CUST-9950,Male,56,Furniture,1,479.24,0.17,2021-05-29,East,Offline,Cash,397.77
TXN-03416,CUST-3622,Female,45,Electronics,1,544.03,0.08,2021-05-29,North,Offline,Credit Card,500.51
TXN-03417,CUST-6499,Male,56,Electronics,5,180.79,0.07,2021-05-30,East,Offline,Debit Card,840.67
TXN-03418,CUST-9876,Male,46,Beauty,2,119.27,0.16,2021-05-30,East,Online,Digital Wallet,200.37
TXN-03419,CUST-7693,Male,50,Grocery,12,62.68,0.06,2021-05-30,East,Offline,Cash,707.03
TXN-03420,CUST-5545,Female,23,Furniture,1,541.54,0.12,2021-05-30,East,Online,Digital Wallet,476.56
TXN-03421,CUST-1110,Female,41,Beauty,4,158.15,0.21,2021-05-30,West,Online,Digital Wallet,499.75
TXN-03422,CUST-6145,Male,24,Beauty,3,144.0,0.11,2021-05-30,South,Online,Debit Card,384.48
TXN-03423,CUST-7227,Female,42,Beauty,3,151.41,0.15,2021-05-30,South,Online,Digital Wallet,386.1
TXN-03424,CUST-2207,Female,60,Beauty,2,150.16,0.1,2021-05-30,South,Offline,Cash,270.29
TXN-03425,CUST-3703,Male,43,Grocery,14,43.89,0.03,2021-05-30,East,Offline,Credit Card,596.03
TXN-03426,CUST-3996,Female,62,Clothing,3,80.19,0.13,2021-05-30,North,Offline,Cash,209.3
TXN-03427,CUST-3667,Male,51,Furniture,5,726.72,0.09,2021-05-31,North,Online,Credit Card,3306.58
TXN-03428,CUST-6605,Male,35,Furniture,1,1608.75,0.09,2021-05-31,North,Offline,Cash,1463.96
TXN-03429,CUST-8487,Female,44,Furniture,1,1030.86,0.12,2021-05-31,West,Online,Credit Card,907.16
TXN-03430,CUST-8303,Female,53,Grocery,8,34.58,0.05,2021-05-31,South,Offline,Debit Card,262.81
TXN-03431,CUST-8940,Female,57,Furniture,4,751.28,0.15,2021-05-31,North,Offline,Debit Card,2554.35
TXN-03432,CUST-5277,Male,22,Furniture,1,606.7,0.29,2021-05-31,West,Online,Digital Wallet,430.76
TXN-03433,CUST-2548,Female,63,Electronics,1,273.97,0.09,2021-05-31,North,Online,Debit Card,249.31
TXN-03434,CUST-4426,Male,24,Clothing,5,250.36,0.16,2021-05-31,North,Online,Debit Card,1051.51
TXN-03435,CUST-3390,Female,27,Beauty,3,108.72,0.12,2021-05-31,East,Offline,Cash,287.02
TXN-03436,CUST-7549,Male,49,Grocery,9,101.75,0.03,2021-05-31,East,Online,Digital Wallet,888.28
TXN-03437,CUST-4090,Male,19,Clothing,2,78.14,0.15,2021-05-31,East,Offline,Debit Card,132.84
TXN-03438,CUST-9161,Male,21,Beauty,3,81.44,0.06,2021-05-31,East,Offline,Credit Card,229.66
TXN-03439,CUST-8964,Male,29,Electronics,1,299.13,0.04,2021-05-31,South,Offline,Cash,287.16
TXN-03440,CUST-2727,Male,35,Beauty,2,68.37,0.07,2021-06-01,South,Offline,Debit Card,127.17
TXN-03441,CUST-8126,Female,50,Furniture,4,873.28,0.06,2021-06-01,South,Offline,Cash,3283.53
TXN-03442,CUST-4082,Female,47,Clothing,1,156.94,0.24,2021-06-01,South,Offline,Credit Card,119.27
TXN-03443,CUST-5621,Female,29,Electronics,2,314.59,0.11,2021-06-01,West,Online,Digital Wallet,559.97
TXN-03444,CUST-6661,Female,42,Furniture,1,925.18,0.1,2021-06-01,East,Online,Credit Card,832.66
TXN-03445,CUST-1622,Male,51,Furniture,2,482.68,0.21,2021-06-01,West,Online,Digital Wallet,762.63
TXN-03446,CUST-9800,Male,34,Furniture,1,878.3,0.17,2021-06-02,East,Offline,Digital Wallet,728.99
TXN-03447,CUST-8594,Male,23,Clothing,3,107.54,0.21,2021-06-02,East,Online,Debit Card,254.87
TXN-03448,CUST-2469,Female,35,Furniture,2,389.18,0.08,2021-06-02,West,Online,Digital Wallet,716.09
TXN-03449,CUST-9304,Male,47,Beauty,3,53.23,0.12,2021-06-02,East,Offline,Credit Card,140.53
TXN-03450,CUST-9631,Female,23,Clothing,4,128.08,0.13,2021-06-02,East,Online,Debit Card,445.72
TXN-03451,CUST-5593,Male,42,Electronics,2,722.95,0.09,2021-06-02,South,Offline,Debit Card,1315.77
TXN-03452,CUST-5791,Female,18,Furniture,1,247.22,0.13,2021-06-02,East,Online,Digital Wallet,215.08
TXN-03453,CUST-2268,Male,38,Furniture,2,360.06,0.1,2021-06-02,East,Offline,Digital Wallet,648.11
TXN-03454,CUST-1751,Male,18,Beauty,3,120.26,0.11,2021-06-03,East,Offline,Cash,321.09
TXN-03455,CUST-5545,Female,43,Clothing,1,367.05,0.2,2021-06-03,East,Online,Digital Wallet,293.64
TXN-03456,CUST-0644,Female,58,Beauty,2,151.24,0.11,2021-06-03,South,Offline,Digital Wallet,269.21
TXN-03457,CUST-6557,Female,20,Clothing,1,179.13,0.08,2021-06-03,North,Online,Digital Wallet,164.8
TXN-03458,CUST-7116,Male,23,Clothing,2,115.5,0.09,2021-06-03,West,Offline,Cash,210.21
TXN-03459,CUST-6502,Female,41,Electronics,1,599.09,0.04,2021-06-03,East,Offline,Credit Card,575.13
TXN-03460,CUST-7415,Female,39,Furniture,5,919.74,0.12,2021-06-03,South,Offline,Cash,4046.86
TXN-03461,CUST-1896,Male,44,Furniture,2,928.06,0.1,2021-06-03,East,Offline,Digital Wallet,1670.51
TXN-03462,CUST-9436,Female,18,Beauty,3,87.66,0.18,2021-06-03,South,Offline,Digital Wallet,215.64
TXN-03463,CUST-6613,Male,36,Electronics,4,295.09,0.02,2021-06-03,West,Offline,Credit Card,1156.75
TXN-03464,CUST-9065,Male,44,Beauty,1,132.19,0.17,2021-06-03,West,Offline,Credit Card,109.72
TXN-03465,CUST-9307,Female,37,Electronics,1,326.04,0.05,2021-06-03,East,Online,Digital Wallet,309.74
TXN-03466,CUST-3833,Female,32,Clothing,3,409.77,0.12,2021-06-03,West,Offline,Digital Wallet,1081.79
TXN-03467,CUST-3930,Female,21,Beauty,1,131.87,0.14,2021-06-03,West,Offline,Cash,113.41
TXN-03468,CUST-4499,Female,67,Beauty,3,33.71,0.06,2021-06-03,East,Offline,Debit Card,95.06
TXN-03469,CUST-1020,Male,44,Electronics,2,462.08,0.03,2021-06-03,West,Offline,Debit Card,896.44
TXN-03470,CUST-9704,Female,29,Clothing,3,257.72,0.15,2021-06-04,East,Online,Credit Card,657.19
TXN-03471,CUST-1978,Female,46,Clothing,6,180.0,0.18,2021-06-04,South,Offline,Digital Wallet,885.6
TXN-03472,CUST-5578,Male,45,Electronics,2,224.75,0.03,2021-06-04,East,Offline,Credit Card,436.02
TXN-03473,CUST-2076,Female,26,Electronics,1,279.17,0.05,2021-06-04,East,Online,Debit Card,265.21
TXN-03474,CUST-1100,Female,51,Beauty,2,93.47,0.11,2021-06-04,South,Offline,Digital Wallet,166.38
TXN-03475,CUST-7665,Male,57,Furniture,2,677.44,0.15,2021-06-04,North,Online,Digital Wallet,1151.65
TXN-03476,CUST-5995,Female,34,Beauty,3,152.18,0.16,2021-06-04,East,Online,Digital Wallet,383.49
TXN-03477,CUST-4893,Male,50,Electronics,3,768.19,0.05,2021-06-05,East,Online,Credit Card,2189.34
TXN-03478,CUST-9981,Male,23,Electronics,2,519.82,0.11,2021-06-05,East,Online,Credit Card,925.28
TXN-03479,CUST-8808,Female,49,Electronics,1,366.7,0.06,2021-06-05,West,Offline,Credit Card,344.7
TXN-03480,CUST-2575,Female,18,Beauty,1,58.89,0.08,2021-06-05,North,Online,Credit Card,54.18
TXN-03481,CUST-6361,Male,18,Clothing,3,165.22,0.2,2021-06-05,East,Online,Credit Card,396.53
TXN-03482,CUST-9015,Male,66,Grocery,10,16.82,0.08,2021-06-06,South,Offline,Credit Card,154.74
TXN-03483,CUST-9448,Male,22,Electronics,3,470.39,0.02,2021-06-06,West,Online,Digital Wallet,1382.95
TXN-03484,CUST-3984,Female,48,Grocery,9,75.42,0.09,2021-06-06,South,Offline,Debit Card,617.69
TXN-03485,CUST-6564,Male,67,Beauty,3,109.74,0.13,2021-06-06,East,Online,Debit Card,286.42
TXN-03486,CUST-0848,Female,30,Clothing,4,440.0,0.08,2021-06-06,West,Online,Digital Wallet,1619.2
TXN-03487,CUST-2348,Female,18,Beauty,1,104.26,0.1,2021-06-06,South,Offline,Cash,93.83
TXN-03488,CUST-4475,Male,44,Electronics,2,328.02,0.04,2021-06-06,West,Online,Credit Card,629.8
TXN-03489,CUST-5247,Female,62,Clothing,4,296.64,0.1,2021-06-06,East,Online,Debit Card,1067.9
TXN-03490,CUST-8395,Female,32,Furniture,2,398.57,0.09,2021-06-06,South,Online,Digital Wallet,725.4
TXN-03491,CUST-9546,Male,41,Clothing,5,95.41,0.06,2021-06-06,East,Offline,Debit Card,448.43
TXN-03492,CUST-4577,Female,50,Grocery,4,30.79,0.04,2021-06-07,East,Online,Digital Wallet,118.23
TXN-03493,CUST-5588,Female,37,Beauty,1,98.4,0.15,2021-06-07,East,Online,Debit Card,83.64
TXN-03494,CUST-8195,Male,37,Beauty,3,133.94,0.14,2021-06-07,East,Offline,Cash,345.57
TXN-03495,CUST-6244,Male,43,Grocery,14,84.08,0.06,2021-06-07,East,Online,Digital Wallet,1106.49
TXN-03496,CUST-7330,Female,54,Clothing,2,292.1,0.16,2021-06-07,East,Offline,Digital Wallet,490.73
TXN-03497,CUST-2822,Female,61,Furniture,1,806.98,0.22,2021-06-08,West,Offline,Credit Card,629.44
TXN-03498,CUST-1539,Male,41,Beauty,4,90.6,0.12,2021-06-08,North,Offline,Debit Card,318.91
TXN-03499,CUST-0974,Female,60,Beauty,1,123.01,0.09,2021-06-08,West,Offline,Cash,111.94
TXN-03500,CUST-0983,Male,37,Electronics,1,412.86,0.07,2021-06-08,East,Offline,Credit Card,383.96
TXN-03501,CUST-0715,Male,21,Furniture,3,428.32,0.24,2021-06-08,East,Offline,Cash,976.57
TXN-03502,CUST-4445,Female,50,Beauty,1,230.0,0.18,2021-06-08,West,Offline,Digital Wallet,188.6
TXN-03503,CUST-6294,Female,25,Beauty,2,57.05,0.15,2021-06-09,East,Online,Digital Wallet,96.98
TXN-03504,CUST-7037,Male,66,Electronics,2,497.11,0.02,2021-06-09,North,Online,Digital Wallet,974.34
TXN-03505,CUST-0009,Male,18,Electronics,2,234.58,0.05,2021-06-09,East,Online,Digital Wallet,445.7
TXN-03506,CUST-7647,Female,40,Electronics,2,717.02,0.13,2021-06-09,East,Offline,Digital Wallet,1247.61
TXN-03507,CUST-0804,Female,37,Furniture,5,862.61,0.1,2021-06-09,East,Online,Credit Card,3881.75
TXN-03508,CUST-5995,Female,32,Electronics,2,290.28,0.12,2021-06-09,East,Online,Digital Wallet,510.89
TXN-03509,CUST-5042,Female,58,Beauty,4,51.61,0.08,2021-06-09,North,Offline,Credit Card,189.92
TXN-03510,CUST-6435,Female,41,Clothing,3,201.95,0.13,2021-06-10,East,Offline,Credit Card,527.09
TXN-03511,CUST-6397,Male,60,Beauty,2,83.62,0.09,2021-06-10,North,Offline,Cash,152.19
TXN-03512,CUST-9385,Male,35,Grocery,5,46.79,0.01,2021-06-10,North,Offline,Digital Wallet,231.61
TXN-03513,CUST-6334,Female,28,Furniture,1,1347.17,0.21,2021-06-10,North,Offline,Cash,1064.26
TXN-03514,CUST-6548,Male,49,Beauty,2,230.0,0.18,2021-06-10,West,Online,Digital Wallet,377.2
TXN-03515,CUST-7347,Female,27,Beauty,2,63.18,0.19,2021-06-10,South,Online,Credit Card,102.35
TXN-03516,CUST-5598,Female,43,Beauty,4,106.98,0.16,2021-06-11,East,Online,Digital Wallet,359.45
TXN-03517,CUST-9318,Male,65,Beauty,3,67.03,0.09,2021-06-11,East,Offline,Credit Card,182.99
TXN-03518,CUST-0380,Female,42,Grocery,5,125.0,0.02,2021-06-11,West,Offline,Digital Wallet,612.5
TXN-03519,CUST-5414,Female,39,Electronics,1,658.61,0.02,2021-06-11,East,Offline,Debit Card,645.44
TXN-03520,CUST-1949,Male,31,Clothing,2,167.84,0.21,2021-06-12,North,Online,Credit Card,265.19
TXN-03521,CUST-1155,Male,31,Grocery,6,39.99,0.05,2021-06-12,North,Offline,Credit Card,227.94
TXN-03522,CUST-7021,Male,43,Furniture,2,1430.69,0.07,2021-06-12,West,Offline,Cash,2661.08
TXN-03523,CUST-6957,Female,21,Clothing,3,205.29,0.1,2021-06-12,West,Online,Credit Card,554.28
TXN-03524,CUST-7915,Male,44,Grocery,12,84.69,0.05,2021-06-12,North,Online,Digital Wallet,965.47
TXN-03525,CUST-4309,Male,55,Beauty,4,123.6,0.2,2021-06-13,East,Offline,Cash,395.52
TXN-03526,CUST-1622,Female,40,Clothing,3,500.0,0.12,2021-06-13,West,Online,Digital Wallet,1320.0
TXN-03527,CUST-1781,Male,43,Beauty,2,91.49,0.15,2021-06-13,East,Offline,Debit Card,155.53
TXN-03528,CUST-4217,Female,38,Beauty,3,76.18,0.19,2021-06-13,North,Online,Digital Wallet,185.12
TXN-03529,CUST-4677,Male,32,Beauty,2,190.84,0.07,2021-06-13,East,Online,Debit Card,354.96
TXN-03530,CUST-3898,Male,46,Electronics,1,431.08,0.02,2021-06-13,East,Online,Debit Card,422.46
